avg_score	original_tax_id	orig_organism	pref_name	chembl_id	journal	year	volume	issue	first_page	last_page	pubmed_id	doi	title	authors
949.8000000000000000	11676	Human immunodeficiency virus 1	NEVIRAPINE	CHEMBL57	Bioorg. Med. Chem.	2010	18	4	1702	1710	20097079	10.1016/j.bmc.2009.12.059	Novel 1,3-dihydro-benzimidazol-2-ones and their analogues as potent non-nucleoside HIV-1 reverse transcriptase inhibitors.	Monforte AM, Logoteta P, De Luca L, Iraci N, Ferro S, Maga G, De Clercq E, Pannecouque C, Chimirri A.
949.8000000000000000	11676	Human immunodeficiency virus 1	NEVIRAPINE	CHEMBL57	Bioorg. Med. Chem.	2010	18	5	2029	2036	20137956	10.1016/j.bmc.2010.01.023	Biomimetic synthesis and anti-HIV activity of dimeric phloroglucinols.	Chauthe SK, Bharate SB, Sabde S, Mitra D, Bhutani KK, Singh IP.
949.8000000000000000	11676	Human immunodeficiency virus 1	NEVIRAPINE	CHEMBL57	Bioorg. Med. Chem.	2010	18	7	2370	2374	20307984	10.1016/j.bmc.2010.03.007	Synthesis and biological evaluation of 4-(hydroxyimino)arylmethyl diarylpyrimidine analogues as potential non-nucleoside reverse transcriptase inhibitors against HIV.	Feng XQ, Zeng ZS, Liang YH, Chen FE, Pannecouque C, Balzarini J, De Clercq E.
949.8000000000000000	11676	Human immunodeficiency virus 1	NEVIRAPINE	CHEMBL57	Bioorg. Med. Chem.	2010	18	9	3198	3211	20381364	10.1016/j.bmc.2010.03.030	Design of potential reverse transcriptase inhibitor containing Isatin nucleus using molecular modeling studies.	Pawar V, Lokwani D, Bhandari S, Mitra D, Sabde S, Bothara K, Madgulkar A.
949.8000000000000000	11676	Human immunodeficiency virus 1	NEVIRAPINE	CHEMBL57	Bioorg. Med. Chem.	2010	18	9	3231	3237	20371182	10.1016/j.bmc.2010.03.025	Synthesis and biological evaluation of novel C5 halogen-functionalized S-DABO as potent HIV-1 non-nucleoside reverse transcriptase inhibitors.	Qin H, Liu C, Guo Y, Wang R, Zhang J, Ma L, Zhang Z, Wang X, Cui Y, Liu J.
949.8000000000000000	11676	Human immunodeficiency virus 1	NEVIRAPINE	CHEMBL57	Med Chem Res	2010	19	7	652	663		10.1007/s00044-009-9220-x	Synthesis and anti-HIV activity evaluation of novel N-arylidene-2-[1-(naphthalen-1-yl)-1H-tetrazol-5-ylthio]acetohydrazides	Zhan P, Liu H, Liu X, Wang Y, Pannecouque C, Witvrouw M, De Clercq E
949.8000000000000000	11676	Human immunodeficiency virus 1	NEVIRAPINE	CHEMBL57	Bioorg. Med. Chem. Lett.	2010	20	22	6592	6596	20888224	10.1016/j.bmcl.2010.09.034	Discovery and SAR of a series of 4,6-diamino-1,3,5-triazin-2-ol as novel non-nucleoside reverse transcriptase inhibitors of HIV-1.	Liu B, Lee Y, Zou J, Petrassi HM, Joseph RW, Chao W, Michelotti EL, Bukhtiyarova M, Springman EB, Dorsey BD.
949.8000000000000000	11676	Human immunodeficiency virus 1	NEVIRAPINE	CHEMBL57	Bioorg. Med. Chem. Lett.	2010	20	8	2485	2488	20304641	10.1016/j.bmcl.2010.03.006	Eastern extension of azoles as non-nucleoside inhibitors of HIV-1 reverse transcriptase; cyano group alternatives.	Leung CS, Zeevaart JG, Domaoal RA, Bollini M, Thakur VV, Spasov KA, Anderson KS, Jorgensen WL.
949.8000000000000000	11676	Human immunodeficiency virus 1	NEVIRAPINE	CHEMBL57	Bioorg. Med. Chem. Lett.	2010	20	9	3003	3005	20347295	10.1016/j.bmcl.2009.04.051	Synthesis and biological evaluation of novel 2-arylalkylthio-4-amino-6-benzyl pyrimidines as potent HIV-1 non-nucleoside reverse transcriptase inhibitors.	Qin H, Liu C, Zhang J, Guo Y, Zhang S, Zhang Z, Wang X, Zhang L, Liu J.
949.8000000000000000	11676	Human immunodeficiency virus 1	NEVIRAPINE	CHEMBL57	Chem. Res. Toxicol.	2010	23	1	171	183	20014752	10.1021/tx900326k	Cheminformatics analysis of assertions mined from literature that describe drug-induced liver injury in different species.	Fourches D, Barnes JC, Day NC, Bradley P, Reed JZ, Tropsha A.
949.8000000000000000	11676	Human immunodeficiency virus 1	NEVIRAPINE	CHEMBL57	Eur. J. Med. Chem.	2010	45	9	4096	4103	20598780	10.1016/j.ejmech.2010.05.070	Tricyclononene carboxamide derivatives as novel anti-HIV-1 agents.	Dong MX, Zhang J, Peng XQ, Lu H, Yun LH, Jiang S, Dai QY.
949.8000000000000000	11676	Human immunodeficiency virus 1	NEVIRAPINE	CHEMBL57	J. Med. Chem.	2010	53	13	4906	4916	20527972	10.1021/jm1002952	Diarylaniline derivatives as a distinct class of HIV-1 non-nucleoside reverse transcriptase inhibitors.	Qin B, Jiang X, Lu H, Tian X, Barbault F, Huang L, Qian K, Chen CH, Huang R, Jiang S, Lee KH, Xie L.
949.8000000000000000	11676	Human immunodeficiency virus 1	NEVIRAPINE	CHEMBL57	J. Med. Chem.	2010	53	3	1098	1108	20070106	10.1021/jm901371v	Physicochemical space for optimum oral bioavailability: contribution of human intestinal absorption and first-pass elimination.	Varma MV, Obach RS, Rotter C, Miller HR, Chang G, Steyn SJ, El-Kattan A, Troutman MD.
949.8000000000000000	11676	Human immunodeficiency virus 1	NEVIRAPINE	CHEMBL57	J. Med. Chem.	2010	53	3	1397	1401	20050672	10.1021/jm901653e	Highly suppressing wild-type HIV-1 and Y181C mutant HIV-1 strains by 10-chloromethyl-11-demethyl-12-oxo-calanolide A with druggable profile.	Xue H, Lu X, Zheng P, Liu L, Han C, Hu J, Liu Z, Ma T, Li Y, Wang L, Chen Z, Liu G.
949.8000000000000000	11676	Human immunodeficiency virus 1	NEVIRAPINE	CHEMBL57	J. Med. Chem.	2010	53	9	3480	3488	20377249	10.1021/jm100093p	"""Viologen"" dendrimers as antiviral agents: the effect of charge number and distance."	Asaftei S, De Clercq E.
949.8000000000000000	11676	Human immunodeficiency virus 1	NEVIRAPINE	CHEMBL57	Antimicrob. Agents Chemother.	2010	54	10	4451	4463	20660667	10.1128/aac.01455-09	Lersivirine, a nonnucleoside reverse transcriptase inhibitor with activity against drug-resistant human immunodeficiency virus type 1.	Corbau R, Mori J, Phillips C, Fishburn L, Martin A, Mowbray C, Panton W, Smith-Burchnell C, Thornberry A, Ringrose H, Knöchel T, Irving S, Westby M, Wood A, Perros M.
949.8000000000000000	11676	Human immunodeficiency virus 1	NEVIRAPINE	CHEMBL57	Antimicrob. Agents Chemother.	2010	54	2	718	727	19933797	10.1128/aac.00986-09	TMC278, a next-generation nonnucleoside reverse transcriptase inhibitor (NNRTI), active against wild-type and NNRTI-resistant HIV-1.	Azijn H, Tirry I, Vingerhoets J, de Béthune MP, Kraus G, Boven K, Jochmans D, Van Craenenbroeck E, Picchio G, Rimsky LT.
949.8000000000000000	11676	Human immunodeficiency virus 1	NEVIRAPINE	CHEMBL57	Antimicrob. Agents Chemother.	2010	54	2	728	733	20008779	10.1128/aac.01335-09	Resistance-associated mutations to etravirine (TMC-125) in antiretroviral-naïve patients infected with non-B HIV-1 subtypes.	Maïga AI, Descamps D, Morand-Joubert L, Malet I, Derache A, Cisse M, Koita V, Akonde A, Diarra B, Wirden M, Tounkara A, Verlinden Y, Katlama C, Costagliola D, Masquelier B, Calvez V, Marcelin AG.
949.8000000000000000	11676	Human immunodeficiency virus 1	NEVIRAPINE	CHEMBL57	Antimicrob. Agents Chemother.	2010	54	4	1596	1602	20124001	10.1128/aac.01480-09	Combination of V106I and V179D polymorphic mutations in human immunodeficiency virus type 1 reverse transcriptase confers resistance to efavirenz and nevirapine but not etravirine.	Gatanaga H, Ode H, Hachiya A, Hayashida T, Sato H, Oka S.
949.8000000000000000	11676	Human immunodeficiency virus 1	NEVIRAPINE	CHEMBL57	Antimicrob. Agents Chemother.	2010	54	5	1973	1980	20194692	10.1128/aac.00870-09	Combinations of mutations in the connection domain of human immunodeficiency virus type 1 reverse transcriptase: assessing the impact on nucleoside and nonnucleoside reverse transcriptase inhibitor resistance.	Gupta S, Fransen S, Paxinos EE, Stawiski E, Huang W, Petropoulos CJ.
949.8000000000000000	11676	Human immunodeficiency virus 1	NEVIRAPINE	CHEMBL57	Antimicrob. Agents Chemother.	2010	54	6	2401	2408	20308384	10.1128/aac.01795-09	The M230L nonnucleoside reverse transcriptase inhibitor resistance mutation in HIV-1 reverse transcriptase impairs enzymatic function and viral replicative capacity.	Xu HT, Quan Y, Schader SM, Oliveira M, Bar-Magen T, Wainberg MA.
949.8000000000000000	11676	Human immunodeficiency virus 1	NEVIRAPINE	CHEMBL57	Drug Discovery Today	2011	16	15-16	697	703	21624500	10.1016/j.drudis.2011.05.007	FDA-approved drug labeling for the study of drug-induced liver injury.	Chen M, Vijay V, Shi Q, Liu Z, Fang H, Tong W.
949.8000000000000000	11676	Human immunodeficiency virus 1	NEVIRAPINE	CHEMBL57	Bioorg. Med. Chem.	2011	19	14	4227	4237	21700466	10.1016/j.bmc.2011.05.062	Imidazo[1,2-a]pyridin-3-amines as potential HIV-1 non-nucleoside reverse transcriptase inhibitors.	Bode ML, Gravestock D, Moleele SS, van der Westhuyzen CW, Pelly SC, Steenkamp PA, Hoppe HC, Khan T, Nkabinde LA.
949.8000000000000000	11676	Human immunodeficiency virus 1	NEVIRAPINE	CHEMBL57	Bioorg. Med. Chem.	2011	19	14	4366	4376	21683601	10.1016/j.bmc.2011.05.024	Synthesis and biological evaluation of novel 5-alkyl-2-arylthio-6-((3,4-dihydroquinolin-1(2H)-yl)methyl)pyrimidin-4(3H)-ones as potent non-nucleoside HIV-1 reverse transcriptase inhibitors.	Zhang J, Zhan P, Wu J, Li Z, Jiang Y, Ge W, Pannecouque C, De Clercq E, Liu X.
949.8000000000000000	11676	Human immunodeficiency virus 1	NEVIRAPINE	CHEMBL57	Bioorg. Med. Chem.	2011	19	17	5117	5124	21824782	10.1016/j.bmc.2011.07.023	Synthesis and structure-activity relationship of novel diarylpyrimidines with hydromethyl linker (CH(OH)-DAPYs) as HIV-1 NNRTIs.	Gu SX, He QQ, Yang SQ, Ma XD, Chen FE, De Clercq E, Balzarini J, Pannecouque C.
949.8000000000000000	11676	Human immunodeficiency virus 1	NEVIRAPINE	CHEMBL57	Bioorg. Med. Chem.	2011	19	19	5794	5802	21903401	10.1016/j.bmc.2011.08.025	1-[2-(2-Benzoyl- and 2-benzylphenoxy)ethyl]uracils as potent anti-HIV-1 agents.	Novikov MS, Ivanova ON, Ivanov AV, Ozerov AA, Valuev-Elliston VT, Temburnikar K, Gurskaya GV, Kochetkov SN, Pannecouque C, Balzarini J, Seley-Radtke KL.
949.8000000000000000	11676	Human immunodeficiency virus 1	NEVIRAPINE	CHEMBL57	Bioorg. Med. Chem.	2011	19	22	6919	6926	21982685	10.1016/j.bmc.2011.09.018	Lead optimization at C-2 and N-3 positions of thiazolidin-4-ones as HIV-1 non-nucleoside reverse transcriptase inhibitors.	Murugesan V, Tiwari VS, Saxena R, Tripathi R, Paranjape R, Kulkarni S, Makwana N, Suryawanshi R, Katti SB.
949.8000000000000000	11676	Human immunodeficiency virus 1	NEVIRAPINE	CHEMBL57	Bioorg. Med. Chem.	2011	19	23	7093	7099	22037050	10.1016/j.bmc.2011.10.002	Design, synthesis and biological evaluation of cycloalkyl arylpyrimidines (CAPYs) as HIV-1 NNRTIs.	Gu SX, Yang SQ, He QQ, Ma XD, Chen FE, Dai HF, Clercq ED, Balzarini J, Pannecouque C.
949.8000000000000000	11676	Human immunodeficiency virus 1	NEVIRAPINE	CHEMBL57	Bioorg. Med. Chem.	2011	19	6	2084	2089	21334901	10.1016/j.bmc.2011.01.024	Antiviral activity of seed extract from Citrus bergamia towards human retroviruses.	Balestrieri E, Pizzimenti F, Ferlazzo A, Giofrè SV, Iannazzo D, Piperno A, Romeo R, Chiacchio MA, Mastino A, Macchi B.
949.8000000000000000	11676	Human immunodeficiency virus 1	NEVIRAPINE	CHEMBL57	Bioorg. Med. Chem.	2011	19	8	2615	2624	21458999	10.1016/j.bmc.2011.03.011	QSAR-based permeability model for drug-like compounds.	Gozalbes R, Jacewicz M, Annand R, Tsaioun K, Pineda-Lucena A.
949.8000000000000000	11676	Human immunodeficiency virus 1	NEVIRAPINE	CHEMBL57	Bioorg. Med. Chem. Lett.	2011	21	13	3935	3938	21636271	10.1016/j.bmcl.2011.05.020	Enantioselective binding of second generation pyrrolobenzoxazepinones to the catalytic ternary complex of HIV-1 RT wild-type and L100I and K103N drug resistant mutants.	Butini S, Gemma S, Brindisi M, Borrelli G, Fiorini I, Samuele A, Karytinos A, Facchini M, Lossani A, Zanoli S, Campiani G, Novellino E, Focher F, Maga G.
949.8000000000000000	11676	Human immunodeficiency virus 1	NEVIRAPINE	CHEMBL57	Bioorg. Med. Chem. Lett.	2011	21	2	694	697	21194939	10.1016/j.bmcl.2010.12.003	Synthesis and biological evaluation of novel dihydro-aryl/alkylsulfanyl-cyclohexylmethyl-oxopyrimidines (S-DACOs) as high active anti-HIV agents.	He YP, Long J, Zhang SS, Li C, Lai CC, Zhang CS, Li DX, Zhang DH, Wang H, Cai QQ, Zheng YT.
949.8000000000000000	11676	Human immunodeficiency virus 1	NEVIRAPINE	CHEMBL57	Bioorg. Med. Chem. Lett.	2011	21	8	2406	2409	21414776	10.1016/j.bmcl.2011.02.074	Asymmetric total synthesis of (+)- and (-)-clusianone and (+)- and (-)-clusianone methyl enol ether via ACC alkylation and evaluation of their anti-HIV activity.	Garnsey MR, Matous JA, Kwiek JJ, Coltart DM.
949.8000000000000000	11676	Human immunodeficiency virus 1	NEVIRAPINE	CHEMBL57	Drug Metab. Dispos.	2011	39	7	1247	1254	21467212	10.1124/dmd.111.039180	Combination of GSH trapping and time-dependent inhibition assays as a predictive method of drugs generating highly reactive metabolites.	Nakayama S, Takakusa H, Watanabe A, Miyaji Y, Suzuki W, Sugiyama D, Shiosakai K, Honda K, Okudaira N, Izumi T, Okazaki O.
949.8000000000000000	11676	Human immunodeficiency virus 1	NEVIRAPINE	CHEMBL57	Eur. J. Med. Chem.	2011	46	1	106	121	21093117	10.1016/j.ejmech.2010.10.020	Novel isatinyl thiosemicarbazones derivatives as potential molecule to combat HIV-TB co-infection.	Banerjee D, Yogeeswari P, Bhat P, Thomas A, Srividya M, Sriram D.
949.8000000000000000	11676	Human immunodeficiency virus 1	NEVIRAPINE	CHEMBL57	Eur. J. Med. Chem.	2011	46	10	5039	5045	21872971	10.1016/j.ejmech.2011.08.011	Arylazolylthioacetanilide. Part 8: Design, synthesis and biological evaluation of novel 2-(2-(2,4-dichlorophenyl)-2H-1,2,4-triazol-3-ylthio)-N-arylacetamides as potent HIV-1 inhibitors.	Zhan P, Chen X, Li X, Li D, Tian Y, Chen W, Pannecouque C, De Clercq E, Liu X.
949.8000000000000000	11676	Human immunodeficiency virus 1	NEVIRAPINE	CHEMBL57	Eur. J. Med. Chem.	2011	46	4	1045	1049	21295891	10.1016/j.ejmech.2011.01.016	Synthesis of 9-substituted derivatives of berberine as anti-HIV agents.	Bodiwala HS, Sabde S, Mitra D, Bhutani KK, Singh IP.
949.8000000000000000	11676	Human immunodeficiency virus 1	NEVIRAPINE	CHEMBL57	J. Med. Chem.	2011	54	16	5927	5936	21755950	10.1021/jm200734j	Modulation of cell differentiation, proliferation, and tumor growth by dihydrobenzyloxopyrimidine non-nucleoside reverse transcriptase inhibitors.	Sbardella G, Mai A, Bartolini S, Castellano S, Cirilli R, Rotili D, Milite C, Santoriello M, Orlando S, Sciamanna I, Serafino A, Lavia P, Spadafora C.
949.8000000000000000	11676	Human immunodeficiency virus 1	NEVIRAPINE	CHEMBL57	J. Med. Chem.	2011	54	24	8582	8591	22081993	10.1021/jm201134m	Computationally-guided optimization of a docking hit to yield catechol diethers as potent anti-HIV agents.	Bollini M, Domaoal RA, Thakur VV, Gallardo-Macias R, Spasov KA, Anderson KS, Jorgensen WL.
949.8000000000000000	11676	Human immunodeficiency virus 1	NEVIRAPINE	CHEMBL57	J. Med. Chem.	2011	54	6	1587	1598	21366296	10.1021/jm101614j	Indolylarylsulfones as HIV-1 non-nucleoside reverse transcriptase inhibitors: new cyclic substituents at indole-2-carboxamide.	La Regina G, Coluccia A, Brancale A, Piscitelli F, Gatti V, Maga G, Samuele A, Pannecouque C, Schols D, Balzarini J, Novellino E, Silvestri R.
949.8000000000000000	11676	Human immunodeficiency virus 1	NEVIRAPINE	CHEMBL57	J. Med. Chem.	2011	54	8	3091	3096	21438533	10.1021/jm101626c	Diarylpyrimidine-dihydrobenzyloxopyrimidine hybrids: new, wide-spectrum anti-HIV-1 agents active at (sub)-nanomolar level.	Rotili D, Tarantino D, Artico M, Nawrozkij MB, Gonzalez-Ortega E, Clotet B, Samuele A, Esté JA, Maga G, Mai A.
949.8000000000000000	11676	Human immunodeficiency virus 1	NEVIRAPINE	CHEMBL57	Antimicrob. Agents Chemother.	2011	55	1	42	49	21060108	10.1128/aac.01064-10	Identification and characterization of persistent intracellular human immunodeficiency virus type 1 integrase strand transfer inhibitor activity.	Koh Y, Haim H, Engelman A.
949.8000000000000000	11676	Human immunodeficiency virus 1	NEVIRAPINE	CHEMBL57	Antimicrob. Agents Chemother.	2011	55	3	1282	1284	21189339	10.1128/aac.01527-10	Interaction potential of etravirine with drug transporters assessed in vitro.	Zembruski NC, Haefeli WE, Weiss J.
949.8000000000000000	11676	Human immunodeficiency virus 1	NEVIRAPINE	CHEMBL57	PLOS Computational Biology	2011	7	12	1	13	22194678	10.1371/journal.pcbi.1002310	Translating clinical findings into knowledge in drug safety evaluation--drug induced liver injury prediction system (DILIps).	Liu Z, Shi Q, Ding D, Kelly R, Fang H, Tong W.
949.8000000000000000	11676	Human immunodeficiency virus 1	NEVIRAPINE	CHEMBL57	Bioorg. Med. Chem.	2012	20	12	3856	3864	22591854	10.1016/j.bmc.2012.04.030	Design, synthesis, anti-HIV evaluation and molecular modeling of piperidine-linked amino-triazine derivatives as potent non-nucleoside reverse transcriptase inhibitors.	Chen X, Zhan P, Liu X, Cheng Z, Meng C, Shao S, Pannecouque C, De Clercq E, Liu X.
949.8000000000000000	11676	Human immunodeficiency virus 1	NEVIRAPINE	CHEMBL57	Bioorg. Med. Chem.	2012	20	18	5527	5536	22883027	10.1016/j.bmc.2012.07.026	Arylazolyl(azinyl)thioacetanilides. Part 10: design, synthesis and biological evaluation of novel substituted imidazopyridinylthioacetanilides as potent HIV-1 inhibitors.	Li X, Zhan P, Liu H, Li D, Wang L, Chen X, Liu H, Pannecouque C, Balzarini J, De Clercq E, Liu X.
949.8000000000000000	11676	Human immunodeficiency virus 1	NEVIRAPINE	CHEMBL57	Bioorg. Med. Chem.	2012	20	23	6795	6802	23098609	10.1016/j.bmc.2012.09.058	Discovery of novel 2-(3-(2-chlorophenyl)pyrazin-2-ylthio)-N-arylacetamides as potent HIV-1 inhibitors using a structure-based bioisosterism approach.	Zhan P, Chen W, Li Z, Li X, Chen X, Tian Y, Pannecouque C, Clercq ED, Liu X.
949.8000000000000000	11676	Human immunodeficiency virus 1	NEVIRAPINE	CHEMBL57	Bioorg. Med. Chem.	2012	20	9	3119	3127	22480850	10.1016/j.bmc.2012.02.037	Synthesis, biological activity and docking study of imidazol-5-one as novel non-nucleoside HIV-1 reverse transcriptase inhibitors.	Mokale SN, Lokwani D, Shinde DB.
949.8000000000000000	11676	Human immunodeficiency virus 1	NEVIRAPINE	CHEMBL57	Med Chem Res	2012	21	7	1451	1470		10.1007/s00044-011-9662-9	Isonicotinic acid hydrazide derivatives: synthesis, antimicrobial activity, and QSAR studies	Judge V, Narasimhan B, Ahuja M, Sriram D, Yogeeswari P, De Clercq E, Pannecouque C, Balzarini J
949.8000000000000000	11676	Human immunodeficiency virus 1	NEVIRAPINE	CHEMBL57	Med Chem Res	2012	21	8	1557	1576		10.1007/s00044-011-9664-7	Synthesis, antimycobacterial, antiviral, antimicrobial activities, and QSAR studies of nicotinic acid benzylidene hydrazide derivatives	Narang R, Narasimhan B, Sharma S, Sriram D, Yogeeswari P, De Clercq E, Pannecouque C, Balzarini J
949.8000000000000000	11676	Human immunodeficiency virus 1	NEVIRAPINE	CHEMBL57	Med Chem Res	2012	21	8	1935	1952		10.1007/s00044-011-9705-2	Synthesis, antimycobacterial, antiviral, antimicrobial activities, and QSAR studies of isonicotinic acid-1-(substituted phenyl)-ethylidene/cycloheptylidene hydrazides	Judge V, Narasimhan B, Ahuja M, Sriram D, Yogeeswari P, De Clercq E, Pannecouque C, Balzarini J
949.8000000000000000	11676	Human immunodeficiency virus 1	NEVIRAPINE	CHEMBL57	Med Chem Res	2012	21	9	2526	2547		10.1007/s00044-011-9776-0	(Naphthalen-1-yloxy)-acetic acid benzylidene/(1-phenyl-ethylidene)-hydrazide derivatives: synthesis, antimicrobial evaluation, and QSAR studies	Narang R, Narasimhan B, Sharma S
949.8000000000000000	11676	Human immunodeficiency virus 1	NEVIRAPINE	CHEMBL57	Bioorg. Med. Chem. Lett.	2012	22	23	7155	7162	23084898	10.1016/j.bmcl.2012.09.062	Structure-based bioisosterism design, synthesis and biological evaluation of novel 1,2,4-triazin-6-ylthioacetamides as potent HIV-1 NNRTIs.	Zhan P, Li X, Li Z, Chen X, Tian Y, Chen W, Liu X, Pannecouque C, De Clercq E.
949.8000000000000000	11676	Human immunodeficiency virus 1	NEVIRAPINE	CHEMBL57	Bioorg. Med. Chem. Lett.	2012	22	4	1565	1568	22269110	10.1016/j.bmcl.2011.12.132	Discovery of dimeric inhibitors by extension into the entrance channel of HIV-1 reverse transcriptase.	Ekkati AR, Bollini M, Domaoal RA, Spasov KA, Anderson KS, Jorgensen WL.
949.8000000000000000	11676	Human immunodeficiency virus 1	NEVIRAPINE	CHEMBL57	Bioorg. Med. Chem. Lett.	2012	22	5	2119	2124	22305583	10.1016/j.bmcl.2011.12.090	Discovery of 3,4-dihydropyrimidin-2(1H)-ones with inhibitory activity against HIV-1 replication.	Kim J, Park C, Ok T, So W, Jo M, Seo M, Kim Y, Sohn JH, Park Y, Ju MK, Kim J, Han SJ, Kim TH, Cechetto J, Nam J, Sommer P, No Z.
949.8000000000000000	11676	Human immunodeficiency virus 1	NEVIRAPINE	CHEMBL57	Bioorg. Med. Chem. Lett.	2012	22	7	2522	2526	22374216	10.1016/j.bmcl.2012.01.133	A novel 3,4-dihydropyrimidin-2(1H)-one: HIV-1 replication inhibitors with improved metabolic stability.	Kim J, Ok T, Park C, So W, Jo M, Kim Y, Seo M, Lee D, Jo S, Ko Y, Choi I, Park Y, Yoon J, Ju MK, Ahn J, Kim J, Han SJ, Kim TH, Cechetto J, Nam J, Liuzzi M, Sommer P, No Z.
949.8000000000000000	11676	Human immunodeficiency virus 1	NEVIRAPINE	CHEMBL57	Chem. Res. Toxicol.	2012	25	10	2067	2082	22931300	10.1021/tx300075j	Preclinical strategy to reduce clinical hepatotoxicity using in vitro bioactivation data for >200 compounds.	Sakatis MZ, Reese MJ, Harrell AW, Taylor MA, Baines IA, Chen L, Bloomer JC, Yang EY, Ellens HM, Ambroso JL, Lovatt CA, Ayrton AD, Clarke SE.
949.8000000000000000	11676	Human immunodeficiency virus 1	NEVIRAPINE	CHEMBL57	ACS Med. Chem. Lett.	2012	3	6	470	475	24900496	10.1021/ml3000462	Novel Cyclopropyl-Indole Derivatives as HIV Non-Nucleoside Reverse Transcriptase Inhibitors.	Hassam M, Basson AE, Liotta DC, Morris L, van Otterlo WA, Pelly SC.
949.8000000000000000	11676	Human immunodeficiency virus 1	NEVIRAPINE	CHEMBL57	ACS Med. Chem. Lett.	2012	3	8	678	682	24900529	10.1021/ml300146q	Discovery of Phenylaminopyridine Derivatives as Novel HIV-1 Non-nucleoside Reverse Transcriptase Inhibitors.	Kim J, Lee D, Park C, So W, Jo M, Ok T, Kwon J, Kong S, Jo S, Kim Y, Choi J, Kim HC, Ko Y, Choi I, Park Y, Yoon J, Ju MK, Kim J, Han SJ, Kim TH, Cechetto J, Nam J, Sommer P, Liuzzi M, Lee J, No Z.
949.8000000000000000	11676	Human immunodeficiency virus 1	NEVIRAPINE	CHEMBL57	Drug Metab Dispos	2012	40	12	2332	2341	22961681	10.1124/dmd.112.047068	Mitigating the inhibition of human bile salt export pump by drugs: opportunities provided by physicochemical property modulation, in silico modeling, and structural modification.	Warner DJ, Chen H, Cantin LD, Kenna JG, Stahl S, Walker CL, Noeske T.
949.8000000000000000	11676	Human immunodeficiency virus 1	NEVIRAPINE	CHEMBL57	Drug Metab. Dispos.	2012	40	2	397	406	22096083	10.1124/dmd.111.041665	Predicting phenolic acid absorption in Caco-2 cells: a theoretical permeability model and mechanistic study.	Farrell TL, Poquet L, Dew TP, Barber S, Williamson G.
949.8000000000000000	11676	Human immunodeficiency virus 1	NEVIRAPINE	CHEMBL57	Eur. J. Med. Chem.	2012	51		60	66	22405288	10.1016/j.ejmech.2012.02.019	Synthesis and biological evaluation of piperidine-substituted triazine derivatives as HIV-1 non-nucleoside reverse transcriptase inhibitors.	Chen X, Zhan P, Pannecouque C, Balzarini J, De Clercq E, Liu X.
949.8000000000000000	11676	Human immunodeficiency virus 1	NEVIRAPINE	CHEMBL57	Eur. J. Med. Chem.	2012	53		229	234	22575532	10.1016/j.ejmech.2012.04.004	Chiral resolution, absolute configuration assignment and biological activity of racemic diarylpyrimidine CH(OH)-DAPY as potent nonnucleoside HIV-1 reverse transcriptase inhibitors.	Gu SX, Li ZM, Ma XD, Yang SQ, He QQ, Chen FE, De Clercq E, Balzarini J, Pannecouque C.
949.8000000000000000	11676	Human immunodeficiency virus 1	NEVIRAPINE	CHEMBL57	Eur. J. Med. Chem.	2012	54		159	174	22652226	10.1016/j.ejmech.2012.04.038	Diverse combinatorial design, synthesis and in vitro evaluation of new HEPT analogues as potential non-nucleoside HIV-1 reverse transcription inhibitors.	Puig-de-la-Bellacasa R, Giménez L, Pettersson S, Pascual R, Gonzalo E, Esté JA, Clotet B, Borrell JI, Teixidó J.
949.8000000000000000	11676	Human immunodeficiency virus 1	NEVIRAPINE	CHEMBL57	J. Med. Chem.	2012	55	14	6634	6638	22712652	10.1021/jm300477h	New nitrogen containing substituents at the indole-2-carboxamide yield high potent and broad spectrum indolylarylsulfone HIV-1 non-nucleoside reverse transcriptase inhibitors.	La Regina G, Coluccia A, Brancale A, Piscitelli F, Famiglini V, Cosconati S, Maga G, Samuele A, Gonzalez E, Clotet B, Schols D, Esté JA, Novellino E, Silvestri R.
949.8000000000000000	11676	Human immunodeficiency virus 1	NEVIRAPINE	CHEMBL57	J. Med. Chem.	2012	55	5	2242	2250	22283377	10.1021/jm201506e	Design, synthesis, and biological evaluation of 1-[(2-benzyloxyl/alkoxyl)methyl]-5-halo-6-aryluracils as potent HIV-1 non-nucleoside reverse transcriptase inhibitors with an improved drug resistance profile.	Wang X, Zhang J, Huang Y, Wang R, Zhang L, Qiao K, Li L, Liu C, Ouyang Y, Xu W, Zhang Z, Zhang L, Shao Y, Jiang S, Ma L, Liu J.
949.8000000000000000	11676	Human immunodeficiency virus 1	NEVIRAPINE	CHEMBL57	J. Med. Chem.	2012	55	7	3558	3562	22428851	10.1021/jm201308v	2-(Alkyl/aryl)amino-6-benzylpyrimidin-4(3H)-ones as inhibitors of wild-type and mutant HIV-1: enantioselectivity studies.	Rotili D, Samuele A, Tarantino D, Ragno R, Musmuca I, Ballante F, Botta G, Morera L, Pierini M, Cirilli R, Nawrozkij MB, Gonzalez E, Clotet B, Artico M, Esté JA, Maga G, Mai A.
